Census_Tract,Year,PM2.5,Diabetes,Percent_Black_Only,Percent_American_Indian_and_Alaska_Native_Only,Percent_Hispanic,Education,Linguistic_Isolation,Unemployment,Poverty,latino_bin
6037239601,2015,12.1921,13.4,15.5,0,83.1,53.9,45.7,9.8,46.4,1
6037239602,2015,12.1921,15.1,15.7,0.3,83.2,56.5,44.8,9.9,44.1,1
6037239701,2015,12.1921,14.6,20.5,0.4,78.8,54.7,45.9,8.2,46.5,1
6037239702,2015,12.1921,14.4,39.5,0,60.2,42.5,31.6,7,36.5,1
6037239801,2015,12.1009,14.6,13.4,0,86.2,57.5,47.8,5.8,38.4,1
6037239802,2015,12.1009,13.8,17.7,0.2,80.3,49.4,36.1,8.4,29.9,1
6037240010,2015,12.1009,14.7,27.1,0,72.6,60.2,35.6,10.8,45.7,1
6037240020,2015,12.1009,14.6,24.2,0,74.8,48.1,33.5,7.5,29.9,1
6037240200,2015,12.1921,14.4,26.9,0,71.2,49.3,35.5,9,36.7,1
6037240300,2015,12.1921,13.2,23.7,0,73.9,40,34.2,9.2,27.8,1
6037240401,2015,12.1921,14,28,0,72,40.6,28.4,4.3,44.5,1
6037240402,2015,12.1081,14.8,33.2,0,64.2,35.2,32.6,5.1,32.1,1
6037240500,2015,12.1081,15.3,25.8,0,73.1,53.3,39.5,9,35.6,1
6037240600,2015,11.9325,14.9,26.3,0,73.4,50.7,35.2,14.5,30.8,1
6037240700,2015,11.9325,13.9,30.4,0,66,47.2,27.5,5.9,24.4,1
6037240800,2015,11.9325,13.9,36,0.4,61.1,36.6,24.1,11.6,34.8,1
6037240900,2015,11.9325,15.2,22.4,0,77.4,46.8,32.9,8.8,47.5,1
6037241001,2015,11.9325,14.4,37.4,0,60.7,41.9,30.2,12.4,47,1
6037241002,2015,11.9325,12.9,30.8,0,66.8,44.6,31.4,13.6,24.9,1
6037241110,2015,12.1081,13.7,32.2,0,67.3,50.6,27.5,6,36,1
6037241120,2015,12.1081,14.2,29.4,0,66.7,44,31.8,10.8,45.1,1
6037241201,2015,12.1081,14.1,36.8,0,61.2,36.1,33.5,11.6,29,1
6037241202,2015,12.1081,17.3,36,0,62.2,45.4,33.3,6.3,41.5,1
6037241300,2015,12.1081,14.1,45,0,50.2,31.2,29.3,6.1,32.1,1
6037241400,2015,12.1081,13.8,23.8,0,74.5,41.1,34,5.8,27.3,1
6037242000,2015,11.9325,14.7,34.2,0,64.4,44.4,28.7,8.6,40.3,1
6037242100,2015,11.9325,16.2,27.2,0,72.3,52.7,22.7,6.5,69.9,1
6037242200,2015,11.9325,13.5,21.7,0,78,43,26,7.7,42.1,1
6037242300,2015,11.9325,13.6,18.8,0.3,78.6,38.1,41,11.4,37.3,1
6037242600,2015,11.9325,14.6,34.2,0,65.5,58.1,26.5,19.1,67.5,1
6037242700,2015,11.9325,14.5,27.5,0.1,70.9,48.9,33,12,36.4,1
6037243000,2015,11.9325,13.7,19,2.6,76.1,49.6,32.8,5.6,34,1
6037243100,2015,11.9325,15.9,19.7,0,77.2,60.8,35.9,8.1,50,1
6037261101,2015,12.6167,7.2,1.9,0,5,2.8,10.1,2.4,6.7,0
6037261102,2015,12.6167,8,1.6,0,7.5,1.3,4.9,2.6,5.8,0
6037261200,2015,12.6826,7.7,1.3,0,5.9,1.9,9,4.9,4.9,0
6037262100,2015,12.6826,8.5,1.2,0,5.1,3.9,6,3.8,5.4,0
6037262200,2015,12.6826,7,4,0,7.9,1.9,6.1,5.2,3.3,0
6037262301,2015,12.6338,7.5,1.5,0.2,9.2,1.3,6.4,1.8,7.8,0
6037262302,2015,12.5432,6.7,0.6,0,7.1,1.5,4.7,3.1,2.3,0
6037262303,2015,12.355,7.9,0,0,5.1,2.1,5.2,3.2,5.3,0
6037262400,2015,12.6338,8,0.7,0,6.2,2.4,5.3,4.1,3.9,0
6037262501,2015,12.355,6.7,1.1,0,4.4,2.4,0.4,5.1,3.1,0
6037262601,2015,12.355,7.5,0.8,0.4,7.9,2.2,5,4.6,5.3,0
6037262604,2015,12.355,7.7,0.4,0.2,0.7,1.2,4.3,2.2,3.9,0
6037262704,2015,11.9875,7.2,0.6,0,9.8,1.5,3.6,6.1,5.3,0
6037262706,2015,12.3313,7.2,4.3,0,6.4,1.1,0.7,2.3,5.8,0
6037262802,2015,12.3313,7.1,1.5,0,7.2,0.1,2,2.4,1,0
6037264000,2015,12.5432,7.3,0,0,5.2,2.6,3.3,3.5,6.1,0
6037264102,2015,12.5432,4.9,1.5,0,6.1,1.9,5.8,3.6,11.3,0
6037264103,2015,12.5432,4.8,0,0.4,8.4,2.2,4.6,8.4,12,0
6037264301,2015,12.5432,3.7,1.2,0,5.3,3.2,9.3,4.3,5.7,0
6037264302,2015,12.5432,5.5,1.7,0,6.4,1.1,5.4,4.2,7,0
6037265100,2015,12.6138,9.4,1.8,0,1.8,3.3,7.3,4.9,9.2,0
6037265201,2015,12.5432,6.7,1.7,0.4,5.9,2.3,13.2,10,24.8,0
6037265202,2015,12.5432,6.3,2.2,0,3.2,3,10.8,4.2,19.3,0
6037265301,2015,12.5432,1.1,3.1,0,19.3,-0.1,6.6,6.9,NA,0
6037265303,2015,12.5432,2.9,2.5,0,19.9,1.5,7.1,5.8,78.2,0
6037265304,2015,12.5432,2.7,0.3,0,16.6,11.8,6.8,4.2,78.9,0
6037265305,2015,12.5432,2.4,2.8,0,9.1,1.2,11.6,3.9,58.3,0
6037265410,2015,12.5432,6.9,5.8,0,5,1.7,6.1,4.8,5.4,0
6037265420,2015,12.5432,7.5,5.2,0,3.6,5.8,5.4,4.8,12.7,0
6037265510,2015,12.5432,4.7,0.6,0,6.4,2.5,23.1,4.3,37.3,0
6037265520,2015,12.5432,5.8,2.3,0,4.1,2.6,6.8,8.3,13.2,0
6037265601,2015,12.5432,6.3,1.6,0.3,3,1.4,12.7,2.5,6.3,0
6037265602,2015,12.5432,8.4,1.6,0,3.6,5.7,19.1,2.1,9.3,0
6037265700,2015,12.6138,7.7,1.9,0,4.9,2.9,14.3,3.1,8.5,0
6037267100,2015,12.6138,6.6,2.5,0,11.8,9,13.2,3.6,10.4,0
6037267200,2015,12.5432,6,0.6,0,6.6,5.4,18.2,4.9,6.9,0
6037267300,2015,12.5432,6.3,5.2,0,10.9,4.8,15.2,8.2,18.1,0
6037267402,2015,12.5432,5.2,4.2,0,7.8,2.7,7.2,5.4,10.5,0
6037267403,2015,12.5432,5.2,2.7,0,10.7,4.4,19.2,5.5,21.9,0
6037267404,2015,12.5432,5.1,1.3,0,15.4,6.5,17.2,5.5,16.8,1
6037267501,2015,12.45,6.4,0.8,0,41.1,17,26.4,3.5,12.4,0
6037267502,2015,12.45,5.8,1,0,19,11.6,15.4,3.7,14.7,0
6037267600,2015,12.45,7.8,1.6,0,30.1,7.8,12,5.5,9.3,0
6037267700,2015,12.45,6.4,1.8,0,21.3,11.9,20.1,3.4,9.5,0
6037267800,2015,12.4634,7,2.8,0,6.8,4.7,13.3,2.9,3.7,0
6037267901,2015,12.6138,11,0,0,0.7,3.1,15.2,2.5,6.7,0
6037267902,2015,12.6138,6.8,2.5,0,3.1,0.9,7.6,3.8,9,0
6037269000,2015,12.6138,7.3,4.1,0,7.3,3.1,8.9,3.6,5.2,0
6037269100,2015,12.6138,6.5,1.3,0,7.4,6.8,11.6,4.3,6.9,0
6037269300,2015,12.4634,6.7,2.4,0,4,1.9,4.3,2.3,3.9,0
6037269500,2015,12.6138,6.6,2,0,2.4,2.4,8.4,3.3,2.9,1
6037269601,2015,12.6138,9.4,24.9,0,58.1,30,14.4,6.8,19.2,1
6037269602,2015,12.6138,8.7,18.2,0,37.5,23.1,19.9,7.2,25.5,1
6037269700,2015,12.4634,7.9,8.3,0,39.4,16.2,11.9,6.4,8.5,0
6037269800,2015,12.4634,6.7,7,0,19.9,4.9,9.5,7.9,21.5,0
6037269903,2015,12.4634,5,8.9,0.4,27.4,4.8,10.4,5.9,13.5,0
6037269904,2015,12.4634,6.5,12.8,0,20.9,5.9,11.2,6.2,19.6,1
6037269905,2015,12.4634,5.5,6.6,0.3,49.2,13.4,14.7,1.6,8.9,0
6037269906,2015,12.4634,4.9,5.6,0.3,15.7,3.4,13.7,7.1,13.3,0
6037269907,2015,12.4634,5.2,8.9,0,33.2,9,7.7,3.7,13.9,0
6037270100,2015,12.4634,6.2,5.6,0.4,23.9,10.2,16.3,8.5,17.5,1
6037270200,2015,12.4634,10.1,6.7,0,60,24.8,15.9,3.4,17.2,1
6037270300,2015,12.4711,11.4,30.7,0,37.4,19.2,18.3,7.1,13.3,0
6037271100,2015,12.4634,8.1,1.3,0,18.1,3.3,9.2,2.5,9.3,1
6037271200,2015,12.45,6,3,0,33.3,10.6,17.5,5.9,15.1,0
6037271300,2015,12.45,7.9,5.2,0,19.5,4.1,14.4,5.2,7.4,0
6037271400,2015,12.45,8.6,0.5,0.3,12.7,2.9,3.7,6.7,11.3,0
6037271500,2015,12.45,8.1,2.3,0,17,5.3,8.9,3.4,9.2,0
6037271600,2015,12.4634,5.7,5.2,0.2,9.2,3.6,17.8,4.9,19.9,0
6037271701,2015,12.4634,6.1,2.1,0.4,13.6,4.6,11.2,5.4,12.6,0
6037271702,2015,12.4634,5.4,2,0,13.5,2.4,14.6,2.7,19.2,0
6037271801,2015,12.4634,7.4,4.2,0,34.5,15.4,21.2,4.4,28.3,0
6037271802,2015,12.4634,7.2,8.7,0.1,23.1,8.2,12.6,5.5,19.5,0
6037271901,2015,12.4634,7.7,8.5,0.1,36.3,20.6,19.6,8.6,11.7,0
6037271902,2015,12.45,7.3,3.5,0.2,22.7,7.1,11.9,7.5,9,0
6037272100,2015,12.45,7.5,0.4,0,24.1,4.8,4.7,4.3,10.9,1
6037272201,2015,12.45,7.5,8.9,0,42.5,18.3,25.7,5.9,14.4,0
6037272202,2015,12.45,7.4,7,0,34.6,15.2,16.1,10,10.9,1
6037272301,2015,12.4634,8.3,6.9,0,34.1,20.8,22.3,9.5,12.1,1
6037272302,2015,12.4634,8.9,5.5,0,52.7,23.2,27.6,3.7,16.1,0
6037273100,2015,12.45,7.5,0.4,0.3,20.2,8.2,5.9,1.9,6.1,0
6037273200,2015,12.45,7,9.1,0,33.9,14.8,13.3,7,18,0
6037273300,2015,12.208,6.8,10.6,0.6,26.2,15.3,8.4,4.7,11.8,0
6037273402,2015,12.208,4.9,3.8,0,7.5,2,2.8,9.8,10,0
6037273502,2015,12.208,4.5,3.9,0,8.3,1.2,0.6,9.1,12.5,0
6037273600,2015,12.208,6.5,3.1,0,13.1,4.8,3.7,7.3,14.4,0
6037273700,2015,12.45,6.7,3.3,0,22.5,10.3,6.7,5.2,6.7,0
6037273800,2015,12.208,6.1,5.9,0,15.7,4.7,5.4,5.8,11.2,0
6037273902,2015,12.208,6,3.1,0,12.6,3.3,4.6,8.2,11.7,0
6037274100,2015,12.208,6.2,15.5,0,9.6,2.7,6.9,0.7,15.4,0
6037274202,2015,12.208,7.6,2.1,0,7.5,3.4,9.2,6.1,9.1,0
6037275101,2015,12.4634,7.2,6.4,0,27.7,4.4,13.6,6.1,3.8,1
6037275102,2015,12.4634,9.8,2.4,0,63.4,29,24.2,5.6,11.6,1
6037275200,2015,12.2778,8.8,1.9,1.2,55.8,28.3,28.5,5.9,19,0
6037275302,2015,12.208,8.5,5.4,0,12.6,5.4,10.7,5.6,12.5,0
6037275311,2015,12.2778,9.1,2.3,0,24.9,5.9,13.9,3.8,8.1,0
6037275400,2015,12.208,5.2,4.8,0.4,21.8,8.5,5.6,3.8,3.8,1
6037275500,2015,12.2778,12.6,4.3,0,69.8,31.7,21.5,9.7,29.6,0
6037275602,2015,12.2778,4.4,13.2,0,13.7,0.8,5.7,7.9,12.9,1
6037275603,2015,12.2778,10.1,1.7,0.9,37.5,12.6,12.9,4.4,13.4,0
6037276000,2015,12.2778,7.3,4.5,1,22.9,3.7,4.1,3,2.6,0
6037276100,2015,12.243,7.9,47.4,0,8.6,3.6,11.3,5.5,11.8,0
6037276400,2015,12.2778,8.1,2.7,0.3,12.6,1.1,2.2,4.6,16.4,0
6037276500,2015,12.2778,3,4.5,0.1,16.8,3.4,3.6,6,11.8,0
6037276601,2015,12.208,7.6,3.3,0.2,11.7,4.8,6.9,7.4,13.9,0
6037276603,2015,12.208,5.4,5.5,0.1,17.2,4.8,7.6,6.3,8.1,0
6037276604,2015,12.2778,6.6,16.7,0,7.5,4.6,4.3,4.4,20.5,0
6037277000,2015,12.2778,7.5,2.1,0,14.5,2.5,5.4,3.7,3.5,0
6037277100,2015,12.2778,8.3,2.4,1.1,27.6,7,10,4.9,5.7,1
6037277200,2015,12.2778,7.8,30.3,0,37.8,18.4,9.7,4.3,21.3,0
6037277400,2015,12.0501,11.2,48.7,0,30.6,17.5,15.3,5.7,19.9,0
6037278001,2015,12.2778,8.3,4.9,0,24,4.4,5.5,4.1,18.4,0
6037278102,2015,12.208,6.4,3.4,0.6,11.5,0.9,0,5.3,2.6,0
6037291110,2015,12.1081,13.8,56.5,0,39.7,24,15.1,5.8,32.3,1
6037291120,2015,12.1081,12.9,23.2,0.3,73.5,44.1,38,11.2,29,1
6037291130,2015,11.945,12.4,17.9,0,65.6,33.8,36.8,7.8,14.4,1
6037291210,2015,11.945,12.1,16,0.1,61.3,24.7,31.6,5.1,26.5,1
6037291220,2015,11.945,13,7.5,0,69.8,31.4,39.7,5.8,29.8,0
6037291300,2015,11.945,12,2.1,0,24.3,11,14.3,2,7.5,1
6037292000,2015,11.7645,10.8,12.3,0,55.9,28,30,13.7,34.2,1
6037293201,2015,11.7645,9.7,10.9,0.7,41.6,24.5,30.7,6.2,10.6,1
6037293202,2015,11.7645,11.2,8.1,0,62.9,30.9,38.5,10.7,34.4,0
6037293301,2015,11.7235,10.7,2.4,0,19.8,7.4,10.5,4.9,10.6,1
6037293302,2015,11.7235,10.5,6,0,49.7,20.8,24.3,5.9,17.5,1
6037293304,2015,11.7235,10.4,6.3,0,61.5,29.8,31.2,9.3,16.1,1
6037293306,2015,11.7235,9,9.1,0,39.9,13.9,18.5,7,10.5,1
6037293307,2015,11.7235,10.9,19,0,59.5,30.5,31.7,10.6,24,1
6037294110,2015,11.196,12.1,0.6,1.3,85,36.2,21.6,5.4,20.2,1
6037294120,2015,11.196,12.9,2.7,0.3,88.3,55.9,40.8,8.2,20.7,1
6037294200,2015,11.196,11,0,0,90.8,21.8,23.2,5.4,18.9,1
6037294301,2015,11.7235,11.6,0.4,0,82.4,37.4,23.8,4.5,8.5,1
6037294302,2015,11.7235,12.4,1.5,0,89.8,33.8,27.4,6.7,23,1
6037294410,2015,11.7235,11.8,17.3,0,38.9,19.5,17.2,8.1,30.5,1
6037294421,2015,11.7235,11.6,8,0,73.7,35.4,41.4,8.4,25,1
6037294510,2015,11.196,12.6,0,0,93.1,50.5,38.1,6.4,29.5,1
6037294520,2015,11.196,10.6,0.3,0.7,94.5,38.4,33.5,2.9,27,1
6037294610,2015,11.196,14,2.2,0,95.1,43.4,34,6.1,35.3,1
6037294620,2015,11.196,13.6,1.3,0,93.3,46,37.4,6.9,24.2,1
6037294701,2015,11.196,14.6,3.2,1.5,90.8,51.2,33.3,5.7,35.5,1
6037294810,2015,11.196,12.8,2.4,0,96.3,62,44.9,7.1,46.2,1
6037294820,2015,11.196,12.8,0.8,0.9,95.8,53.7,48.5,8.3,39.2,1
6037294830,2015,11.196,14.1,2.2,0.2,94.3,54.1,39.7,7.6,40.3,1
6037294900,2015,11.7235,13.2,2.3,0.3,91,57.7,36.4,12.3,40.4,0
6037295103,2015,11.179,8.7,2,0,20.6,3.9,8.6,4.7,3.3,1
6037296210,2015,11.179,12.2,11.6,0,76,43.3,28.8,12.2,34,1
6037296220,2015,11.179,15.3,13,0,63.5,37.4,24.8,14.7,46.9,1
6037296300,2015,11.179,8.8,2.1,0.4,35.8,13.6,13,6.2,5.9,0
6037296401,2015,11.179,9.5,1.8,0,19.5,7.6,15.5,4,8.3,1
6037296402,2015,11.179,10.5,4.8,0.5,45.5,14,13.2,7,13.7,1
6037296500,2015,11.179,13.5,10.8,0,75.8,36.4,23.7,11,29.4,1
6037296600,2015,11.179,13.4,6.5,0,70.8,35.2,26.4,9.3,32.9,1
6037296901,2015,11.179,10.3,4.1,0.2,68.8,30,27.1,8,19.4,1
6037296902,2015,11.179,9.7,3.6,0,54.4,18.2,23,4.3,15.5,0
6037297000,2015,11.179,8.4,1.7,0,32.5,10.1,8,5.7,5.6,1
6037297110,2015,11.179,12.7,14.6,0.3,61.7,31.8,27.7,10.3,35,1
6037297120,2015,11.179,11.9,5.5,0,73.1,42.7,24,13.3,23.7,1
6037297201,2015,11.179,9.6,9.7,0,55.5,21.6,18.4,10.2,15.2,1
6037297202,2015,11.179,9.8,2.1,0,37,11.5,11.9,8.9,12.1,0
6037297300,2015,11.4132,8.1,3.7,0,30.7,8.5,8.2,3.2,8.1,0
6037297400,2015,11.4132,10.1,1.8,1,25,7.9,6.1,5.8,7.1,0
6037297500,2015,11.4132,8.5,7.5,0,31.5,6.7,2.2,1.9,8.9,0
6037297601,2015,11.4132,7.7,6.9,0,22.2,4.2,2,6.2,7.5,1
6037297602,2015,11.4132,8.7,5,0.6,34.7,11.8,6.1,8,15.1,0
6037300301,2015,11.1102,7.9,0,0,7.4,6.7,16.2,3.8,6.2,0
6037300400,2015,11.1102,7.9,0.3,1.5,19.2,6.8,15.7,5.6,5.8,0
6037300501,2015,11.1102,6.8,0,0.3,16.6,7.3,19.5,2.7,10.2,0
6037300600,2015,11.564,8.4,0.6,0.4,9.4,9.9,20.4,3,7,0
6037300701,2015,11.564,7.8,0,0,13.6,2.9,10.1,2.5,3.7,0
6037300702,2015,11.564,8.3,0,0,5.2,4.4,17,4.5,8.4,0
6037300800,2015,11.564,8.4,1,1.2,8.7,6,26,4.2,14.3,0
6037300901,2015,11.3128,8.2,0.4,0.3,5.8,3.7,18.5,5,3.7,0
6037300902,2015,11.3128,8.4,0,0,15.6,5.5,8.7,5.4,5.6,0
6037301000,2015,11.8056,8.8,1.5,0,18.3,10.6,26,5.9,9.6,0
6037301100,2015,11.8056,8.7,0.1,0.1,11.5,8.2,23.2,3.3,9.8,0
6037301203,2015,11.8056,8,0.8,0,12.1,12.6,28.8,4.5,7.3,0
6037301204,2015,11.8056,9,2.3,1.1,13.6,14.7,43.5,7.5,18.4,0
6037301205,2015,12.1589,7.6,2.5,0.4,14.4,10.5,22.2,5.4,3.4,0
6037301206,2015,12.1589,9.8,0,0.1,8.9,14.8,41.5,4.6,18.9,0
6037301300,2015,11.8921,7.8,0.4,0,8.2,7.7,17,3.9,3.6,0
6037301400,2015,11.8921,7.6,0.2,0.2,1.1,7.9,21.4,3.3,5.1,0
6037301501,2015,11.8921,8.2,0,0,9.3,14.5,40,8,2.7,0
6037301502,2015,12.1589,10.4,0,0,12.6,30.2,61.1,9.4,20.7,0
6037301601,2015,12.1589,10.6,3.3,0.2,18.7,27.2,50.1,7,14.9,1
6037301602,2015,12.1589,9.6,2.2,0,44.5,21.2,33,9.2,13.7,0
6037301701,2015,12.1589,9.7,1.9,0,31.1,18.5,23.5,5.5,13.9,0
6037301702,2015,12.1589,9.7,2,0,19.7,15.8,43.6,9.3,11.9,0
6037301801,2015,11.8056,9.6,0.4,0,26.1,13.2,40,5.5,9.9,0
6037301802,2015,11.8056,9.7,0.6,0,12.4,17,47.2,8.8,19.9,0
6037301900,2015,11.8056,9.8,1.9,0,14.2,13.2,42.8,4,20.3,0
6037302002,2015,11.8056,9.8,0.4,0,14.6,14.6,39.5,11,23.2,0
6037302003,2015,11.8056,10.2,0.3,0.4,10.6,23,55.6,7.4,18.4,0
6037302004,2015,11.8056,9.5,0.6,0,18.4,21.3,56.2,8.2,16.1,0
6037302102,2015,11.8056,9.2,0.5,0,19.8,15.3,29,6.6,13.8,0
6037302103,2015,11.8056,11.4,0.1,0,22.4,23.9,54.5,6.5,22.5,0
6037302104,2015,11.8056,9.8,2.5,0,26.2,14.1,36.5,8.5,13.7,0
6037302201,2015,11.8056,13.4,4.1,0,10.4,32.1,56.3,5.9,29.6,0
6037302202,2015,11.8056,11,0.2,0.2,22,22.9,52.2,9.7,25.7,0
6037302301,2015,11.8056,9.8,0.8,0.2,16.7,19.8,39.1,3.4,17,1
6037302302,2015,11.8056,10.9,1.9,0,47.4,26.2,45.4,7.2,15.7,1
6037302401,2015,11.8056,11.3,2.1,2.2,31.2,24.5,49.6,7.4,24.3,0
6037302503,2015,11.8056,10.7,0,0,18.3,21,56.5,5.9,22.5,1
6037302504,2015,11.8056,11.4,2.3,0,35.3,30.1,56.1,6.1,31.7,1
6037302505,2015,12.0912,11.6,5,0,41.2,20.3,43.5,10.4,22.1,0
6037302506,2015,12.0912,10.5,4.3,0,28.2,20.7,39.2,6.9,20,0
6037310100,2015,11.8921,8.3,1.7,0.2,11.3,11.7,25.3,4.6,4.7,0
6037310201,2015,11.8921,7.8,2.9,0,21.1,7.7,17.2,4.8,8.3,0
6037310202,2015,11.8921,7.5,2.1,0,15.4,11.7,24.3,9.3,12.8,0
6037310300,2015,11.8921,8.2,0,0,9.7,5.7,10.8,3.2,2.8,0
6037310400,2015,12.0944,8,0.6,0,18.2,10.8,20.3,5.7,7.3,1
6037310501,2015,12.0944,8.1,3.4,0,52.6,21,29.4,9.6,8.5,1
6037310601,2015,12.0944,8,1.1,0,35.7,14.9,19.9,5.2,13.2,0
6037310602,2015,11.8921,7.3,1,0,26.4,3.4,10.6,7.3,7.2,0
6037310701,2015,11.8921,10.3,1.8,0,19.3,14.7,26.1,3.5,26.2,0
6037310702,2015,11.8921,9.1,1,0.6,17.6,12.4,29.6,3.3,15.4,0
6037310703,2015,11.8921,9.2,4.3,0,16.2,13.8,26.3,11.3,30.8,0
6037310800,2015,12.3796,8.6,0.4,0.9,28.7,15.5,14.6,5.6,9.8,1
6037310900,2015,12.0944,8.4,0.4,0,33.6,9.1,13.4,2.6,5.4,1
6037311000,2015,12.0944,8.1,2.2,0,36.8,8.4,17.4,2.3,4.5,1
6037311100,2015,12.0944,8.9,2,2.1,39.4,14.8,16.4,6.3,9.3,1
6037311200,2015,12.3796,8,0.8,0,31.9,10.5,9.5,5.8,5,0
6037311300,2015,12.3796,8.4,3.2,0,28.1,7.7,6.2,3.3,14.4,0
6037311400,2015,12.3796,8,2.3,0,14,7.1,9.6,7.5,8.2,0
6037311500,2015,12.3796,7.3,1,0,21.7,6.9,7.8,7,6.4,0
6037311600,2015,12.3796,6.2,2.9,0,19.8,5.9,6.7,6.9,9.6,0
6037311700,2015,12.3796,8.1,1.2,0,18.3,9.5,11.6,3.1,6.9,1
6037311801,2015,12.1589,7.9,1.7,0,49.9,18.6,19.2,8.1,12.4,1
6037311802,2015,12.1589,8.5,4.1,0.4,55.8,23.3,31.6,10.6,23,0
6037401701,2015,13.3095,11.5,5.2,1.4,23.4,10.8,6.8,5,7.5,1
6037401703,2015,13.3095,8.2,11.1,0,41.6,14.5,18.1,6.4,18.8,1
6037401704,2015,13.3095,10.7,6.9,0.6,54.9,22.9,20.8,5.7,19.3,1
6037402101,2015,13.3095,11.5,13.3,0.3,74.7,38.2,28.5,11,17,1
6037402102,2015,13.3095,10.9,6.6,0.7,68.7,25.5,12.4,7.6,14.6,1
6037402200,2015,13.3095,12.1,10.6,0,61.7,18.7,13,6.8,22.1,1
6037402301,2015,13.2899,10.8,4,0,75.3,33.7,28.4,6.3,21,1
6037402303,2015,13.2899,12.7,7.4,0,74.9,37.8,28.2,6.6,32.2,1
6037402304,2015,13.2899,13.1,4.4,0,88.3,50,40.9,14.3,35.9,1
6037402402,2015,12.5472,8.1,5.8,0.2,63.7,16.2,22.4,6.4,17.6,1
6037402403,2015,12.5472,7.3,4.5,0.3,58.4,20.7,20.8,7.4,6.7,0
6037402404,2015,12.5472,0.8,4.4,0,25.4,0.1,7.9,13.7,0,1
6037402405,2015,12.5472,12.3,11.6,0,80.9,48.6,32.8,7.8,19,1
6037402406,2015,12.5472,11.1,7,0.9,81.7,35,32.1,6.4,22.9,1
6037402501,2015,13.2899,12.4,2.2,0,88.8,52.5,35,7.5,25,1
6037402502,2015,13.2899,13.3,1.6,0.1,83.6,49.2,41.3,8.1,24.9,1
6037402600,2015,13.2899,11.2,3.8,1.8,63.5,30.4,25,4.3,20.5,1
6037402702,2015,13.2899,12,7.4,0,85.7,46.8,28.4,8.8,44.6,1
6037402703,2015,14.2407,10.4,13.1,0.3,66.8,30.7,26.6,10.1,19.3,1
6037402705,2015,13.2899,11.6,6.9,0,67.1,26.9,22.6,5.6,16,1
6037402706,2015,14.1661,10.5,10.8,0,71.9,31.3,29.9,7.6,12.7,1
6037402801,2015,13.2899,12.3,0.5,0,92.9,57.2,37.9,6.6,32.2,1
6037402803,2015,13.2899,12.2,0.6,0,88.6,46,32.2,9.9,30.1,1
6037402804,2015,13.2899,11.9,3.1,0,79.6,50,40.5,5.5,28.4,1
6037402902,2015,13.2899,11.3,6.9,0.3,75.9,38.1,31.8,8.8,28.8,1
6037402903,2015,13.2899,12.6,2.7,0,77.4,36.8,31.8,6.6,17.1,1
6037402904,2015,13.2881,11.3,1.3,0.6,85.8,40.9,30.3,7.9,16,1
6037403000,2015,13.2899,12.6,4.1,0,74.2,40.3,32.9,9.8,23.5,0
6037403200,2015,12.5472,19.4,11.2,0,22.5,42.5,19.6,0,63.2,0
6037403317,2015,12.5472,8.9,12.4,0.6,30.6,7.9,17.3,5.6,6,0
6037403318,2015,13.2881,8.7,9.7,0.7,28.9,7.7,15.3,4.7,8.2,0
6037403321,2015,12.6195,8.2,4.4,0,26.3,10.5,16.4,5.4,7.7,0
6037403500,2015,11.9668,11.6,1.2,0,30.9,7.4,16.5,3.7,3.6,1
6037403600,2015,11.9668,8,3.1,0,47.2,15.5,11,7.7,8.5,1
6037404701,2015,11.1846,11.9,0.2,0,82.1,46,43.3,7.1,18.1,1
6037404702,2015,11.1846,12.9,2.4,0,72.2,37.1,41.2,8.5,29.6,1
6037404703,2015,11.1846,11.9,0,0,89.1,38.3,36.5,8.4,25.2,1
6037404801,2015,11.1846,12.6,1.7,0.2,73.2,34,36.5,6.5,16.2,1
6037404802,2015,11.1846,11.2,5.3,1.4,66.9,36.5,35.6,7.9,16.9,1
6037404803,2015,11.1846,12,0,0,83.1,39.2,32.1,7.4,15.9,1
6037404901,2015,10.935,10.1,1.5,0.3,68.3,31.1,37.8,7.4,6.9,1
6037404902,2015,10.935,12.2,0,0,70.7,37,38.4,9.1,24.1,1
6037404903,2015,10.935,11.5,0.9,0,74.1,35.8,34.8,7.6,18.8,1
6037405001,2015,10.935,11.2,0.4,0,87,40.1,37.3,7.1,8.3,1
6037405002,2015,10.935,11.3,0,0.2,89.1,41,37.4,7,11.8,1
6037405101,2015,10.935,11.6,0.8,1,74.1,40.5,38.5,9.1,15.7,1
6037405102,2015,10.935,12.4,4.4,0.4,61.2,35.9,44,5.1,21,1
6037405201,2015,10.935,10.7,2.4,0,77.3,37.9,34.4,7.8,19.1,1
6037405202,2015,10.935,12.3,0.9,5.1,80.4,42.2,33.6,7,10.2,1
6037405203,2015,11.1846,11.7,0.9,0,71.4,29.7,27.6,4.4,11.8,1
6037405301,2015,11.1681,10.4,2.1,0,67.6,19.1,17.2,10.5,15,1
6037405302,2015,11.1846,9.8,2.3,0,68.7,18.7,22.2,7.7,8.6,1
6037405400,2015,11.1681,14,0,0.5,72.7,27.2,20.5,9.2,7.8,1
6037405500,2015,11.4654,10.3,3.1,1.3,59.7,20.7,18.2,3.1,8.7,1
6037405600,2015,11.1681,10.2,1.9,0,64.1,10.8,15.1,7.9,4,1
6037406200,2015,11.4654,12.2,6.3,0.6,59.5,28.3,25.4,8.1,22.1,1
