Census_Tract,Year,PM2.5,Diabetes,Percent_Black_Only,Percent_American_Indian_and_Alaska_Native_Only,Percent_Hispanic,Education,Linguistic_Isolation,Unemployment,Poverty,Percent_White_Only,latino_bin
6037218120,2014,13.0707,13.4,10.6,0,67.5,38.4,38.8,10.8,28.8,2.5,1
6037218210,2014,13.0748,16,16.3,0,75.7,45.6,33.1,7.5,29.1,4.8,1
6037218220,2014,13.0748,13.9,31.8,0,51.6,35.9,30.7,5.9,22.1,8.9,1
6037218300,2014,13.0748,13.5,37.2,0.2,46.9,22.9,13.6,9.4,22.8,10.7,1
6037218400,2014,13.0389,13,28.8,0,66.1,26.9,19.9,6.6,29.1,3.1,1
6037218500,2014,13.0389,13.6,33.6,0,57.6,25.9,29.5,13.2,27,2.2,1
6037218600,2014,13.0389,13.2,31.5,1.5,57.3,27.2,22.8,5.5,20.3,5.5,1
6037218701,2014,13.0389,12.7,43.4,2.2,35.7,13.3,15,10.4,19.9,7.8,1
6037218702,2014,13.0389,13.8,42.2,0.6,44.6,27.1,25,11.6,27.4,3.6,1
6037218800,2014,13.0389,13.9,20.9,0,68.2,35.4,34.1,10.5,21.5,2.9,1
6037218900,2014,13.0389,15.2,39.3,0,49.2,29.7,23.4,7.2,28.2,5.7,1
6037219010,2014,13.0389,13.7,28.3,0,62.3,34.5,35.7,11.1,28.5,6.3,1
6037219020,2014,13.0317,14.7,26.3,0,66.7,38.7,32.7,6.4,18.4,3.3,1
6037219300,2014,13.0389,15.8,35.4,0,55,35.9,33.3,6.3,29.1,2.9,1
6037219500,2014,13.0389,14.1,38.8,0,30.1,9.5,10.8,8.1,6.4,1.4,0
6037219700,2014,13.0389,11.8,38.5,0,52.9,29.8,28.2,7.9,11.4,4.6,1
6037219800,2014,13.0389,13.8,23.2,0.2,75.1,43.4,34.4,8.1,29.8,1,1
6037219901,2014,13.0389,13,16.6,0,79.4,46.3,39.1,7.3,37.3,3.1,1
6037219902,2014,13.0389,13.1,26,0,66,38.6,33.1,9.3,17.7,3.8,1
6037220000,2014,13.0389,15.2,37.9,0,53.5,30.8,23.6,6,28.3,5.1,1
6037220100,2014,13.0389,17.9,55,0,26.3,14.3,7.9,8.8,32.2,8.5,0
6037221110,2014,13.0707,14.4,1,0.9,84.5,52.5,56,7.4,34.7,3.5,1
6037221120,2014,13.0707,13.8,1.5,0,95.2,49.6,51.9,10.6,33.1,1.3,1
6037221210,2014,13.0707,14.6,7.1,0,82.2,46,48.5,5,26.6,4.2,1
6037221220,2014,13.0707,13.7,1.6,0,83.9,47.2,58.5,11.1,22.7,1.1,1
6037221302,2014,13.0707,14.8,12,0,70.8,42.5,40.8,15.1,38.5,7.7,1
6037221303,2014,13.0707,14.5,11.5,0.3,71.2,48.8,43.4,9,46.3,6.6,1
6037221304,2014,13.0707,15.5,16.4,0,65.9,35.9,30.8,11.2,35.3,2.9,1
6037221401,2014,13.0317,19.8,39.6,0.1,45.1,31.3,26.2,8,37,9.1,1
6037221402,2014,13.0317,15.6,22.2,0,49,31.6,26,6.7,34,10.7,1
6037221500,2014,13.0317,16.5,31.2,0,62.9,38.6,39.6,10.1,43.4,3.3,1
6037221601,2014,13.0317,14,11.8,0,79.1,42.6,42.9,6,33,3.8,1
6037221602,2014,13.0317,15.7,1.5,0.3,90.9,53.3,49.4,14.7,34.1,2,1
6037221710,2014,13.0317,14.1,7.3,0,74.3,46.8,42.7,8.1,42.8,6.2,1
6037221810,2014,13.0317,10.5,8.2,0,41.9,41.9,21.2,4.3,62.2,18.1,1
6037221820,2014,13.0317,4.6,9.3,0,11.9,6.9,3.7,5.2,63.3,30.1,0
6037221900,2014,13.0317,6.7,9.2,0,30.4,32.7,13.1,4.8,62.7,24.1,0
6037222001,2014,13.0317,14.5,33.7,0.2,60,37.2,27.5,9,29,4.4,1
6037222002,2014,13.0317,14.1,24.4,0,68.1,47.3,40.9,7,14.5,1.7,1
6037222100,2014,13.0317,13,27.6,0,61.5,43.9,32.1,8.6,27.2,2.8,1
6037222200,2014,13.0317,14.3,22.3,0,68.3,38.3,39.1,5.1,33.9,3.4,1
6037222500,2014,13.0317,15.6,22.4,0,69.8,45.7,38.8,11.5,36.1,1.3,1
6037222600,2014,13.0317,11.4,22.5,0,54.1,36,27.6,6.6,39.2,7.5,1
6037222700,2014,13.0317,1.9,3.3,0.1,9.7,0,0.6,5.5,81.6,47.2,0
6037224010,2014,13.004,17.1,17,0.4,66,48.4,35.7,8.6,49,8.1,1
6037224020,2014,13.0317,13.8,5.1,1.1,87.9,57.4,50.9,5.6,43.9,3.9,1
6037224200,2014,13.0707,15.5,0,0,94.4,62.3,61.4,6.4,27.8,2.3,1
6037224310,2014,13.0707,15.3,2.4,0.6,84.4,52.5,52.7,16.3,39.5,8.9,1
6037224320,2014,13.0707,15.3,7.8,0,88.1,61,50.8,13.8,41.4,0.7,1
6037224410,2014,13.0317,9.1,2.5,0,57.4,35.2,24.9,9,42.1,14.1,1
6037224420,2014,13.0317,14.5,3.6,0,82.8,53.6,50.5,11.7,48.5,9.8,1
6037224600,2014,13.0317,14.9,3.1,0,91.6,54.2,46.2,5.2,47.4,2.3,1
6037224700,2014,13.0317,3.1,4,0,14.8,15.8,2.6,4.3,76.5,50.4,0
6037226001,2014,13.004,15.2,2.5,0,95.9,59.3,57.1,2.7,23.6,0.6,1
6037226002,2014,13.004,13.6,10.7,0.9,55.9,39,32.4,7.7,39.3,21.5,1
6037226410,2014,13.004,14.2,1.3,0.7,94.3,65,50,8.4,39.1,0,1
6037226420,2014,13.004,15.9,5,0,90.3,63.6,49.5,7.3,40.1,0,1
6037226700,2014,13.004,14.6,4.7,0,94.1,64.6,47.6,6.2,44.4,0.1,1
6037227010,2014,13.004,16.2,4.4,0,95.6,69.6,44.4,7.8,53.1,0,1
6037227020,2014,13.004,14.2,5.4,0,92.5,68.8,46.2,5.4,41.7,0.6,1
6037228100,2014,13.004,14.3,8.6,0,91,69.8,49.1,7.9,43.5,0.1,1
6037228210,2014,13.004,16.5,12.2,0,86.4,62.3,47.4,5,48.9,0,1
6037228220,2014,13.004,14.1,13.7,0,84.4,73.1,43.9,4.9,44.6,0.7,1
6037228310,2014,13.004,14.1,5.1,0,91.9,64.1,49,5.7,41.2,0.1,1
6037228320,2014,13.004,14.3,9.2,0,89.8,63.1,41.2,3.5,37.7,0.2,1
6037228410,2014,13.0317,14.1,1.9,0.2,96.9,64.3,49,5.2,33,0.7,1
6037228420,2014,13.0317,13.4,9,0,89.9,56.6,43.2,6,46.1,0,1
6037228500,2014,13.0317,13.6,12.9,0,86,62.4,46,4.4,46,0,1
6037228600,2014,13.004,14.8,5.6,0,89.8,65.4,40.5,6.2,53.5,1.7,1
6037228710,2014,13.004,14.4,8.2,0,91,64.8,47.9,9,54.3,0,1
6037228720,2014,13.004,13.6,8.3,0,90.7,64.9,51.2,4.6,39.2,0.9,1
6037228800,2014,13.004,13.7,10.2,0,88.5,62.4,44.8,6.5,43.4,0.3,1
6037228900,2014,13.4734,15.4,7.3,0,85.2,66,42.6,8.1,57,0.3,1
6037229100,2014,13.4734,12.3,7,0.7,89.2,64.7,45,5.2,36.1,1,1
6037229200,2014,13.004,15,18.1,0,81.2,64.3,43.2,5.8,40.7,0.1,1
6037229300,2014,13.0317,15.8,7.9,0,90.8,68.9,55.1,7.7,52.8,0.5,1
6037229410,2014,13.1775,15.6,14.2,0,83.9,60.5,40.1,11.2,47.4,1.9,1
6037229420,2014,13.4734,13.6,6.9,0,91.1,63.3,38.6,5.8,43.1,0.9,1
6037231100,2014,13.0317,17.5,25.2,0,66.2,49.3,38.2,11,60.2,6,1
6037231210,2014,13.0317,14.4,22.6,0.3,75.3,58.8,43.8,13.4,31.1,0,1
6037231220,2014,13.0317,15.4,14.2,0,75,51.7,39.9,6.4,44.9,5.7,1
6037231300,2014,13.0317,16.5,27.8,0,70.5,48,40.8,8.3,45.7,0.9,1
6037231400,2014,13.0317,15.7,17.8,0,80.1,53,44.5,12.6,26,0,1
6037231500,2014,13.0317,16,43.8,0,47.4,31.1,24.6,8,17.4,0.3,1
6037231600,2014,13.0317,15.7,27.1,0,66.7,53,37.2,8.3,38,1.8,1
6037231710,2014,13.0317,15.5,22.2,0,76.3,68.7,47.1,8.6,53.9,0.4,1
6037231720,2014,13.0317,14.8,7.6,0,87.3,56.8,53.2,8.6,35.3,1.6,1
6037231800,2014,13.0317,14.2,11,0.5,85.4,65.6,50.3,11.3,51.3,2.7,1
6037231900,2014,13.0317,14.7,10.6,0,86.9,60.3,51,12.7,47.9,1.9,1
6037232110,2014,13.0317,15.4,25.1,0,73.3,50.1,41.8,7.4,44.6,0.8,1
6037232120,2014,13.0317,15.4,21.5,0,76.7,60.8,46.7,11.2,43.3,0.5,1
6037232200,2014,13.0317,15.8,37.2,0,57.4,36.7,32.4,6.4,39,1.5,1
6037232300,2014,13.0317,15.7,34.3,0,61.7,37.7,35.3,9.7,29.5,2.4,1
6037232400,2014,13.0317,16.2,39.5,0,54.7,36.5,30.9,8.1,26.7,1.8,1
6037232500,2014,13.1775,15.7,44.6,0,53.4,41.7,36.5,9.7,32.7,0.2,1
6037232600,2014,13.1775,15.8,28.3,0,67.5,47.7,35.1,8.8,32.9,2,1
6037232700,2014,13.1775,14.5,17.9,0,79.5,49.5,44.3,6.3,28.4,0.9,1
6037232800,2014,13.1775,14.9,16.9,0,81.9,53.8,47.9,5.1,35.5,1.2,1
6037234000,2014,13.0317,15.9,64.6,0,31.4,20.6,16.7,9.2,20.6,0.9,0
6037234200,2014,13.0389,18,79.9,0,3.5,14.9,2,5,19.8,1.7,0
6037234300,2014,13.0389,18.6,84.8,0,6,11.8,1.4,9,29.1,0.9,0
6037234501,2014,13.0389,15.3,56.6,0.2,39.5,25.4,14.5,18.4,22,0.7,1
6037234502,2014,13.0389,17,71,0,20.1,24.5,7.8,11.2,23,4.6,0
6037234600,2014,12.9999,17.1,54.5,0,36.8,23.1,16,13.5,29.3,4.7,1
6037234700,2014,12.9999,16.9,52.7,0,45.7,27.6,20.4,6.8,30,0.4,1
6037234800,2014,13.1775,14.2,35.6,1.1,54.7,32.5,22.5,11.1,11.8,0.6,1
6037234901,2014,12.9999,18.5,48.7,0,47.8,42.6,24.5,6,44.6,0,1
6037234902,2014,12.9999,16.1,52.7,0.5,39.8,26.8,14.7,8.1,33.2,2.4,1
6037235100,2014,12.9999,13.9,73.6,0,16.1,13.3,4.4,8.9,8.6,3,0
6037235201,2014,13.1775,15.5,64.7,0,30.2,20.7,15.3,13.3,21.6,2,0
6037235202,2014,12.9999,18,59.7,0,30.8,23.2,14.6,11.8,33.2,3.1,0
6037236000,2014,13.0389,13.4,60.8,0,10.5,4.5,0.8,5.7,5.4,16.3,0
6037236100,2014,13.0389,17.7,65.3,0.7,18.9,18.8,8,11.5,29.6,2.8,0
6037236202,2014,13.0389,15.6,42.8,0,52.3,32.3,25.1,7.2,45.3,0.9,1
6037236203,2014,13.0389,15.2,70.6,0,26.3,22.2,13.7,7.7,25.9,0.8,0
6037236204,2014,13.0389,16.4,61.7,0,33.2,29.6,20,16.3,43.2,2.2,0
6037236400,2014,13.0389,14.6,80.7,0.5,5.9,5,0.4,6.6,12.1,3.3,0
6037237101,2014,13.1775,15.2,21.7,0,78,45.9,38.3,11.6,37.5,0,1
6037237102,2014,13.1775,15.1,25.5,0,73.2,40.5,40.1,4.8,39.5,0.4,1
6037237201,2014,13.1775,15.1,22.9,0,74.5,42.8,35.9,8.9,31.5,0.2,1
6037237202,2014,13.1775,14.4,28,0,71.8,47.5,39.5,6.3,19.6,0.2,1
6037237300,2014,13.1775,14.6,62.3,0,33.5,22.4,15.8,5.1,20.8,1.1,0
6037237401,2014,13.1775,14.5,23.9,0,76.1,33.5,30.9,7,21.9,0,1
6037237402,2014,13.1775,17.2,40.4,0,59.1,41.2,28.4,6.7,20.9,0.5,1
6037237500,2014,13.1775,14.2,28,0,71.3,49.1,42.3,4.3,32.2,0,1
6037237600,2014,13.1775,14.3,22.8,0,75.7,46.6,37.2,5.6,28,0.9,1
6037237710,2014,13.1775,13.2,20.4,0,74.3,49.9,36.7,6.1,40,0.2,1
6037237720,2014,13.1775,13.8,18.1,0,78.6,54,42.2,8.2,45.6,0.3,1
6037237800,2014,13.1775,15.3,60.2,0,37.5,31.6,18.3,9.4,19.3,0.8,1
6037237900,2014,13.1775,17.1,79.8,0,16.8,16.2,5.3,10.7,20.1,0.2,0
6037238000,2014,13.4862,15.4,76.7,0,20,13.7,11.2,8.1,19.2,1,0
6037238100,2014,13.1775,15.3,72.6,0.2,21.7,17.7,8.6,9.3,20,2.4,0
6037238200,2014,13.1775,18,76.2,0,14.2,24.5,4.9,6.5,21.2,1.7,0
6037238310,2014,13.1775,14.5,16.9,0,82.1,49.1,42.3,7.2,52.6,1,1
6037238320,2014,13.1775,14.6,30,0,69.4,49.6,42.3,6.2,39.4,0.6,1
6037238400,2014,13.1775,18.3,78.3,0,17.3,15.7,7.2,13.7,14.5,1.5,0
6037239201,2014,13.1775,15.6,15.8,0,83.6,61.4,54.5,6.7,42.3,0.3,1
6037239202,2014,13.4734,14.3,18.4,1.7,79.3,52.9,46.6,9.7,33.7,0.2,1
6037239310,2014,13.1775,13.5,12.9,0,84,52.5,56.3,8.6,28.3,2.3,1
6037239320,2014,13.1775,13.2,18.3,0,80.3,57.2,49.7,6.9,32,0.4,1
6037239330,2014,13.4734,12.9,15.5,0,84.5,53.6,50.4,8.5,29.6,0,1
6037239501,2014,13.4734,14.9,17.6,0,81.8,55.1,38.7,10.7,35.1,0.4,1
6037239502,2014,13.4734,14.9,24.6,0,75.1,51.5,38.1,11.3,45.7,0.3,1
6037239601,2014,13.1775,13.9,21.1,0,78.1,58.2,41,10.2,45.4,0.5,1
6037239602,2014,13.1775,14.6,12.7,0.4,86.3,58.5,50.7,11.6,38.4,0.7,1
6037239701,2014,13.1775,15.5,22.2,0.4,77.1,56.8,46.2,12.4,50.7,0.1,1
6037239702,2014,13.1775,14.6,38.1,0,61.1,45.1,33.6,7.7,38.4,0.8,1
6037239801,2014,13.4734,15.1,25.1,0,74.8,56.3,39.1,10.7,48.5,0,1
6037239802,2014,13.4734,14.9,20.1,0.2,76.1,51.1,36.1,9.9,33.8,0,1
6037240010,2014,13.4734,15,21.2,0,78.6,65,41.4,9.9,44.2,0.1,1
6037240020,2014,13.4734,14.8,25.1,0,73.9,49.3,32.7,7.9,30.7,0.6,1
6037240200,2014,13.1775,15,25.7,0,72.8,50.2,37.7,8.7,42,0.6,1
6037240300,2014,13.1775,13.9,26.9,0,70.5,44,37.5,10,31.9,2.3,1
6037240401,2014,13.1775,13.7,23.7,0,74.7,44.8,32.6,6.6,37,0.7,1
6037240402,2014,13.4862,16,33,0,64.2,38.5,33.8,5.2,39.8,0.2,1
6037240500,2014,13.4862,15.7,39.2,0,59.5,48.8,33.7,10.3,43.2,0.4,1
6037240600,2014,13.4145,15.3,27.8,0,72,50,42.6,17.4,33.5,0,1
6037240700,2014,13.4145,15.5,33.4,0,62.3,51.2,28.2,5.2,28,3.3,1
6037240800,2014,13.4145,14.7,37.5,0.4,59.8,39.6,25.2,12.4,34,1.9,1
6037240900,2014,13.4145,15.1,22.3,0,77,54.7,33.6,9.6,40.4,0.7,1
6037241001,2014,13.4145,14.5,41,0,57.8,44.5,28.6,15,44.8,0.5,1
6037241002,2014,13.4145,13.8,30.3,0,68.8,48.5,34.1,11.6,26.4,0.1,1
6037241110,2014,13.4862,14.3,28,0,70.5,51.5,32.2,7.1,40.1,1.5,1
6037241120,2014,13.4862,15.1,30,0,65.6,50.9,32,12.6,45,0.8,1
6037241201,2014,13.4862,16,42.3,0,55.3,38,23.3,12.4,30.4,0,1
6037241202,2014,13.4862,17,37.6,0,59.1,47.1,33,6.7,34.2,1.3,1
6037241300,2014,13.4862,15,47.8,0,46.3,27.8,28.5,5.4,33.4,1.8,1
6037241400,2014,13.4862,14.3,41,0,56.7,34.4,33.9,9.8,29.9,0.7,1
6037242000,2014,13.4145,14.5,36.2,0,63,41,27,7.5,40.2,0,1
6037242100,2014,13.4145,15.5,24.9,0,74.8,56.6,24.7,6.6,70.5,0,1
6037242200,2014,13.4145,13.7,21.7,0,77.7,44.6,27.9,6.6,41.4,0.1,1
6037242300,2014,13.4145,13.3,28.2,0.2,69.7,35.3,34,8.2,31.3,1.7,1
6037242600,2014,13.4145,13.9,37.3,2.2,60.4,55.1,23.4,16.4,67.8,0.2,1
6037242700,2014,13.4145,14.8,21.9,0.1,76.9,50.9,32.9,10.2,39.9,0.1,1
6037243000,2014,13.4145,13.9,19.9,0,77.8,52.8,31.2,4.5,30.4,0,1
6037243100,2014,13.4145,15.5,20,0,77.2,56.4,35.4,7.6,47.1,1.6,1
6037261101,2014,12.7817,7.7,1.8,0,5.1,1.5,2.1,2.9,6.5,86,0
6037261102,2014,12.7817,8.9,0.8,0,8.1,1.2,1,2.9,10.1,75.9,0
6037261200,2014,12.691,8.3,1.2,0,9.6,3.2,2.2,5,4,78,0
6037262100,2014,12.691,8.9,0.7,0,2.5,2.5,0,4.2,4.9,91,0
6037262200,2014,12.691,7.6,2.5,0,7.3,1.1,1,4.8,3.6,75.6,0
6037262301,2014,12.6447,8.3,1.3,0.2,9.5,3.3,1.8,1.3,7.7,72.4,0
6037262302,2014,12.6832,7.3,0.5,0,5.9,1.1,0.8,3.8,1.5,88,0
6037262303,2014,12.574,8.5,0,0.5,5.4,1.4,2,2.8,4.4,86.8,0
6037262400,2014,12.6447,8.5,0.4,0,6.7,1.9,2.5,4.6,3.4,82.9,0
6037262501,2014,12.574,7.4,0.9,0,3.6,2.3,0.3,7,3.9,89.5,0
6037262601,2014,12.574,8.1,0.9,1,6.2,1.7,0.4,4.4,6.9,81.8,0
6037262604,2014,12.574,8.4,0.4,0.6,3.5,0.8,0,4.7,3.8,84,0
6037262704,2014,13.1983,7.6,0.7,0,4.2,2.1,2,5.1,5.7,86.8,0
6037262706,2014,12.8509,7.7,4.4,0,5,1.1,0.6,4.3,3.8,83.2,0
6037262802,2014,12.8509,7.8,2.7,0,2.8,0,0.5,4.1,1.5,87.8,0
6037264000,2014,12.6832,7.9,0,0,4.5,1.5,0.3,3.9,7.6,89.5,0
6037264102,2014,12.6832,5.2,0.4,0,6.6,2.2,0.5,4.9,11,84.8,0
6037264103,2014,12.6832,5.1,0,0,8.4,2.3,0,7.5,13,76,0
6037264301,2014,12.6832,4.2,1.2,0,9.1,3.2,1.9,4.2,6.5,72.4,0
6037264302,2014,12.6832,6,0,0,5.8,1.1,0.4,5.1,5.7,79,0
6037265100,2014,12.9393,9.8,1.9,0,0.4,3.1,0,4,11.2,86.5,0
6037265201,2014,12.6832,6.7,1.9,0.3,6.1,4.4,0,9.6,17.2,64.4,0
6037265202,2014,12.6832,6.5,3.3,1.5,4.8,3,0.8,6.8,17.9,69.5,0
6037265303,2014,12.6832,2.9,4.4,0,21.5,1.3,1.1,7.8,75.2,39.2,0
6037265304,2014,12.6832,2.8,2.3,0,12.2,10.4,0.7,5.3,77.1,53.8,0
6037265305,2014,12.6832,2.6,5.5,0,5.5,1.5,1.3,3.9,60.1,51.9,0
6037265410,2014,12.6832,7.5,2.9,0,4.5,2.8,1.4,4.7,4.7,82.2,0
6037265420,2014,12.6832,8.1,1.1,0,3.4,4.2,0,5,13.3,70.7,0
6037265510,2014,12.6832,4.6,0.6,0,3.8,2.2,0,4.5,35.2,52.1,0
6037265520,2014,12.6832,6.3,0,0,3.8,1.3,0,8.1,15.1,70,0
6037265601,2014,12.6832,6.6,1.6,0.3,2.7,1.6,0,2.4,2.7,75.2,0
6037265602,2014,12.6832,9.2,0,0,5,6,0.3,3.5,11.5,75.5,0
6037265700,2014,12.9393,8.2,1.1,0,1.6,4.1,0.2,3.5,7.3,81.5,0
6037267100,2014,12.9393,6.6,2.7,0,7.8,6,0.6,4.8,10,71.5,0
6037267200,2014,12.6832,6.3,0.6,0,7.2,4.9,0.7,4.1,6.5,67.6,0
6037267300,2014,12.6832,7.3,2.3,0,20.6,9.2,13.8,6.8,23.6,44,0
6037267402,2014,12.6832,5.7,2.4,0,10.5,3.7,3,5.8,10,60,0
6037267403,2014,12.6832,5.3,2.9,0,11.3,2.4,2,7.6,15.5,51.2,0
6037267404,2014,12.6832,5.3,2.7,0,16.7,5.6,3.4,7.1,15,58.8,0
6037267501,2014,12.9195,6.4,1.4,0,48.7,20.6,24.6,4.3,12.9,32.8,1
6037267502,2014,12.9195,5.7,0.6,0,15.6,9.9,4.8,3.6,8.7,59.2,0
6037267600,2014,12.9195,7.9,1.1,0,23.6,5,6.2,9.3,7.3,46.2,0
6037267700,2014,12.9195,6.8,0.9,0,24.5,18.6,15.3,7.4,8.2,36.1,0
6037267800,2014,12.9597,7.4,3.2,0,9.2,5.6,2.6,3.1,2.8,61.8,0
6037267901,2014,12.9393,11.1,0.3,0,1.4,3.4,0,3.8,8.1,81.6,0
6037267902,2014,12.9393,7.2,1.3,0,2.7,1.2,0.6,5.9,9.2,78.7,0
6037269000,2014,12.9393,8.2,3.3,0,6.6,3.8,0.6,3,4.9,78.2,0
6037269100,2014,12.9393,7.2,0.7,0,7,5.3,3.8,6.6,10,81.1,0
6037269300,2014,12.9597,7.3,2.3,0,4.5,0.7,1.5,3.6,3.4,82,0
6037269500,2014,12.9393,7.3,2,0,1.7,3.1,1.7,2.9,5.8,77.8,0
6037269601,2014,12.9393,10.6,25.4,0,55,24.9,19.7,9.9,26.8,16.7,1
6037269602,2014,12.9393,9.3,14.4,0,46,21.4,15.3,7.1,28.3,30.6,1
6037269700,2014,12.9597,8.9,9.5,0,41.8,24.5,12.3,5.4,9.2,33.8,1
6037269800,2014,12.9597,7.1,6.4,0,21.7,7.2,7.2,7.2,17.5,45.9,0
6037269903,2014,12.9597,5.5,9.6,0.6,27.4,8.4,2.2,8,15.6,33.7,0
6037269904,2014,12.9597,7,12.3,0,25.6,7.6,4.9,5.9,21.6,39.1,0
6037269905,2014,12.9597,5.8,7.2,0.2,44.7,10.5,5.4,1.7,8.1,26.3,1
6037269906,2014,12.9597,5.3,6.1,0.3,17.2,6.5,8.2,8.1,15.6,42.8,0
6037269907,2014,12.9597,5.8,12.1,0,30.7,10.6,3.1,3.1,18.7,38.3,0
6037270100,2014,12.9597,6.4,8.9,0.3,21.6,8.3,7.8,9.5,16,48.5,0
6037270200,2014,12.9597,10.7,5.5,0,64.8,26.8,16.5,4.2,19.8,19.8,1
6037270300,2014,13.0389,12.3,30.9,0,38.7,18.9,16,6.1,15.2,18.3,1
6037271100,2014,12.9597,9,1.4,0,18.3,4.6,5.9,1.8,14.9,51,0
6037271200,2014,12.9195,6.2,3.7,0,34.4,11.7,9.8,8.7,12.1,34.1,1
6037271300,2014,12.9195,8.5,5.1,0,24.4,4.8,6,5.1,9.6,44.7,0
6037271400,2014,12.9195,9.2,0.5,0.6,14.8,4.8,1,6.5,10.4,70.5,0
6037271500,2014,12.9195,8.6,1.7,0,14.6,4,2.6,1.9,7.3,63.7,0
6037271600,2014,12.9597,5.9,9.7,0.2,9.2,1.6,0.4,4.1,17.4,47.7,0
6037271701,2014,12.9597,6.4,0.7,0.3,13.7,4.4,3.1,4.9,10.2,52.5,0
6037271702,2014,12.9597,6,1.6,0,13.1,3,2.6,5.8,25,34.6,0
6037271801,2014,12.9597,7.7,3,0,33.2,16.9,11,5.3,27.1,39,0
6037271802,2014,12.9597,7.7,7,0.1,27.3,7.4,3.1,6.4,19.2,39.9,0
6037271901,2014,12.9597,7.8,9.5,1,33.9,16.2,11.3,7.8,12.3,40.7,0
6037271902,2014,12.9195,7.6,3.1,0.5,20.3,7.5,6.2,7.9,7.4,56.3,0
6037272100,2014,12.9195,8.1,0.4,0,23.8,5.5,3.5,5.5,10.8,61.4,0
6037272201,2014,12.9195,7.5,10.8,0,43.3,17.7,19.7,6.8,10,30.9,1
6037272202,2014,12.9195,7.6,6.2,0,32.9,14.5,10.9,12,14.9,50.1,0
6037272301,2014,12.9597,9.2,6.9,0,34.1,21.8,21.2,7.7,12.8,47.5,1
6037272302,2014,12.9597,9,4.9,0,47.6,14.4,16.8,3.6,16.3,39.5,1
6037273100,2014,12.9195,8.4,0.5,0.3,17.5,8.9,2.8,2.7,9,71,0
6037273200,2014,12.9195,7.6,8.2,0,33.2,15.8,13.8,7.3,22.7,50.7,0
6037273300,2014,12.8917,7,11.4,0.5,25.9,13.8,10.1,5.4,12.5,55.9,0
6037273402,2014,12.8917,5.6,3,0,9.2,3.3,1.6,10.6,14.5,77.2,0
6037273502,2014,12.8917,4.8,4.4,0,9.2,1.7,0,11.4,12.3,68.6,0
6037273600,2014,12.8917,6.7,3.8,0,8.6,3.5,1.2,6.4,12.8,79.8,0
6037273700,2014,12.9195,7.3,0.9,0,24,8,1.6,5.9,10.3,64.3,0
6037273800,2014,12.8917,6.5,6,0,16.8,4.9,3,7.4,11.7,63.5,0
6037273902,2014,12.8917,6.2,3,0,11.7,1.8,1.4,7.7,11.6,77.5,0
6037274100,2014,12.8917,6.2,7.5,0,9.7,1.8,1.9,1.4,12.7,72.6,0
6037274202,2014,12.8917,7.9,1.7,0,6.2,3.6,0.3,6.1,8.8,85.5,0
6037275101,2014,12.9597,8,6.7,0,33,4.7,8.4,7,2.7,34.5,0
6037275102,2014,12.9597,10.1,0.6,0,75.2,41.8,31.8,5.9,9.2,17.9,1
6037275200,2014,13.2087,9.3,3.3,1.2,55.3,28.9,24.6,6.9,22.6,26.2,1
6037275302,2014,12.8917,9.3,6.2,0,12.9,4.6,3.7,6.3,16.2,66.4,0
6037275311,2014,13.2087,9.7,2,0,32,8.3,5.3,4.9,6.3,35.6,0
6037275400,2014,12.8917,5.7,4.5,0.2,23.9,5.9,2.4,4.3,4.9,49.3,0
6037275500,2014,13.2087,12.9,6.8,0,69.5,32.7,24.5,11.4,26.2,9.9,1
6037275602,2014,13.2087,4.7,13,0,12.3,0.8,0.2,8.7,10,41.9,0
6037275603,2014,13.2087,10.4,1.7,0.6,41,12.1,9.2,5.9,11.3,37.2,1
6037276000,2014,13.2087,8.4,3.5,0.3,15.2,3.9,2.4,2.4,5.1,65.5,0
6037276100,2014,12.9999,8.6,51.2,0,8.2,2.1,0.6,8.9,15.1,25.2,0
6037276400,2014,13.2087,8.1,1.5,0.2,11.2,2.4,0.7,7.7,9.1,71,0
6037276500,2014,13.2087,3.2,3.7,0.5,16.7,4.2,0.8,5,8.5,57.7,0
6037276601,2014,12.8917,7.5,3.6,0.2,10.4,4.2,1.3,8.8,8.8,63.4,0
6037276603,2014,12.8917,5.9,10.6,0.2,18.7,3.9,4,7,7.4,51.9,0
6037276604,2014,13.2087,6.9,18,0,10.7,5.4,0.3,3.9,17.7,52.4,0
6037277000,2014,13.2087,8.3,1,0,17.4,5.1,3.7,3.8,3.5,67.8,0
6037277100,2014,13.2087,8.9,0.9,1,25.3,9,6.5,6.2,8.7,57.3,0
6037277200,2014,13.2087,8.3,29.1,0,39.7,16.8,8.4,3.6,15.6,12.3,1
6037277400,2014,13.4026,11.5,51.9,0,23.2,14.9,5.6,6.8,26.8,3.7,0
6037278001,2014,13.2087,8.8,3.8,0.8,24.2,8.1,1.9,5,13.6,60.1,0
6037278102,2014,12.8917,7.2,4.7,0.6,12.4,1.2,0,5.8,3.8,70.9,0
6037291110,2014,13.4862,13.5,63,0,32.7,18.1,10.7,6.2,25.8,0,0
6037291120,2014,13.4862,13.9,32.7,0.3,61.4,43.1,26.6,9.6,35.3,0.3,1
6037291130,2014,13.7317,13.1,26.4,0,61.4,33.3,30.4,7.2,19.6,3.5,1
6037291210,2014,13.7317,12.4,20.6,0,56,23.5,23.8,6,27,3.1,1
